diseaseFromSourceMappedId	diseaseId	targetId	targetFromSourceId	clinicalPhase	clinicalStatus	drugId	targetId_genename
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	3	Completed	CHEMBL1743087	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	4	Terminated	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	4	Not yet recruiting	CHEMBL1743087	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	3	Completed	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	3	Completed	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	3	Recruiting	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	4	Withdrawn	CHEMBL1743087	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	4	Withdrawn	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	3	Withdrawn	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	2	Completed	CHEMBL1743015	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	3	Recruiting	CHEMBL1743015	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	2	Completed	CHEMBL1743087	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	3	Completed	CHEMBL1743087	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	4	Withdrawn	CHEMBL1743087	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	4	Active, not recruiting	CHEMBL1743087	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	3	Completed	CHEMBL1743087	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	3	Not yet recruiting	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	4	Active, not recruiting	CHEMBL1743087	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	2	Completed	CHEMBL3137351	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	4	Completed	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	3	Active, not recruiting	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	2	Completed	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	3	Completed	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	2	Completed	CHEMBL1743087	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	4	Recruiting	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	4	Completed	CHEMBL1743087	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	3	Completed	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	2	Completed	CHEMBL3137351	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	3	Completed	CHEMBL1743015	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	4		CHEMBL1743087	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	3	Completed	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	3	Terminated	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	3	Completed	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	2	Completed	CHEMBL1743015	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	3	Completed	CHEMBL1743015	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	3	Active, not recruiting	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	3	Completed	CHEMBL1743087	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	4	Recruiting	CHEMBL1743087	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	3	Completed	CHEMBL1743015	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	4	Active, not recruiting	CHEMBL1743087	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	2	Completed	CHEMBL1743087	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139626	P26010	4	Completed	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	2	Completed	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	3	Completed	CHEMBL1743015	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	4		CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	3	Active, not recruiting	CHEMBL1743015	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	4	Recruiting	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	4	Withdrawn	CHEMBL1743087	ITGB7
EFO_0000729	EFO_0000729	ENSG00000139626	P26010	4	Recruiting	CHEMBL1743087	ITGB7
EFO_0000384	EFO_0000384	ENSG00000139842	Q13619	2	Completed	DB00480	CUL4A
EFO_0000729	EFO_0000729	ENSG00000139842	Q13619	3	Completed	DB01041	CUL4A
EFO_0000384	EFO_0000384	ENSG00000139842	Q13619	2	Completed	DB01041	CUL4A
EFO_0000384	EFO_0000384	ENSG00000139842	Q13619	3	Completed	DB01041	CUL4A
EFO_0000384	EFO_0000384	ENSG00000139842	Q13619	3	Terminated	DB01041	CUL4A
EFO_0000729	EFO_0000729	ENSG00000142166	P17181	2	Completed	CHEMBL1201562	IFNAR1
EFO_0000729	EFO_0000729	ENSG00000142166	P17181	2	Completed	CHEMBL1201562	IFNAR1
EFO_0000729	EFO_0000729	ENSG00000142166	P17181	2	Completed	CHEMBL1201562	IFNAR1
EFO_0000384	EFO_0000384	ENSG00000142319	Q01959	2	Completed	DB01156	SLC6A3
EFO_0007149	EFO_0007149	ENSG00000144285	P35498	4	Recruiting	DB00281	SCN1A
EFO_0000729	EFO_0000729	ENSG00000144891	P30556	4	Withdrawn	DB00678	AGTR1
EFO_0000384	EFO_0000384	ENSG00000144891	P30556	4	Withdrawn	DB00678	AGTR1
EFO_0003767	EFO_0003767	ENSG00000145863	Q16445	4	Completed	DB00818	GABRA6
EFO_0003767	EFO_0003767	ENSG00000145864	P47870	4	Completed	DB00818	GABRB2
EFO_0000384	EFO_0000384	ENSG00000147955	Q99720	4	Withdrawn	DB00514	SIGMAR1
EFO_0000729	EFO_0000729	ENSG00000147955	Q99720	4	Withdrawn	DB00514	SIGMAR1
EFO_0003767	EFO_0003767	ENSG00000151834	P47869	4	Completed	DB00683	GABRA2
EFO_0000729	EFO_0000729	ENSG00000151834	P47869	4	Withdrawn	DB00683	GABRA2
EFO_0000384	EFO_0000384	ENSG00000151834	P47869	4	Withdrawn	DB00683	GABRA2
EFO_0003767	EFO_0003767	ENSG00000151834	P47869	4	Completed	DB00818	GABRA2
EFO_0007149	EFO_0007149	ENSG00000153253	Q9NY46	4	Recruiting	DB00281	SCN3A
EFO_0000729	EFO_0000729	ENSG00000154229	P17252	2	Completed	DB12369	PRKCA
EFO_0000729	EFO_0000729	ENSG00000156738	P11836	2	Completed	CHEMBL1201576	MS4A1
EFO_0000729	EFO_0000729	ENSG00000158125	P47989	3	Unknown status	DB00437	XDH
EFO_0000729	EFO_0000729	ENSG00000159110	P48551	2	Completed	CHEMBL1201562	IFNAR2
EFO_0000729	EFO_0000729	ENSG00000159110	P48551	2	Completed	CHEMBL1201562	IFNAR2
EFO_0000729	EFO_0000729	ENSG00000159110	P48551	2	Completed	CHEMBL1201562	IFNAR2
EFO_0000384	EFO_0000384	ENSG00000162434	P23458	3	Active, not recruiting	DB15091	JAK1
EFO_0000729	EFO_0000729	ENSG00000162434	P23458	3	Recruiting	DB08895	JAK1
EFO_0000384	EFO_0000384	ENSG00000162434	P23458	3	Completed	DB15091	JAK1
EFO_0000384	EFO_0000384	ENSG00000162434	P23458	2	Completed	DB14845	JAK1
EFO_0000729	EFO_0000729	ENSG00000162434	P23458	3	Completed	DB08895	JAK1
EFO_0000729	EFO_0000729	ENSG00000162434	P23458	2	Completed	CHEMBL3137308	JAK1
EFO_0000729	EFO_0000729	ENSG00000162434	P23458	3	Completed	DB15091	JAK1
EFO_0000729	EFO_0000729	ENSG00000162434	P23458	3	Completed	DB08895	JAK1
EFO_0000729	EFO_0000729	ENSG00000162434	P23458	3	Completed	DB14845	JAK1
EFO_0000384	EFO_0000384	ENSG00000162434	P23458	2	Completed	DB08895	JAK1
EFO_0000729	EFO_0000729	ENSG00000162434	P23458	3	Completed	DB08895	JAK1
EFO_0000729	EFO_0000729	ENSG00000162434	P23458	3	Completed	DB08895	JAK1
EFO_0000384	EFO_0000384	ENSG00000162434	P23458	3	Completed	DB15091	JAK1
EFO_0000729	EFO_0000729	ENSG00000162434	P23458	3	Active, not recruiting	DB14845	JAK1
EFO_0000384	EFO_0000384	ENSG00000162434	P23458	3	Active, not recruiting	DB14845	JAK1
EFO_0000384	EFO_0000384	ENSG00000162434	P23458	3	Enrolling by invitation	DB14845	JAK1
EFO_0000384	EFO_0000384	ENSG00000162434	P23458	2	Completed	DB08895	JAK1
EFO_0000729	EFO_0000729	ENSG00000162434	P23458	2	Completed	DB15003	JAK1
EFO_0000729	EFO_0000729	ENSG00000162434	P23458	3	Completed	DB15091	JAK1
EFO_0000384	EFO_0000384	ENSG00000162434	P23458	2	Completed	DB14845	JAK1
EFO_0000729	EFO_0000729	ENSG00000162434	P23458	3	Active, not recruiting	DB15091	JAK1
EFO_0000384	EFO_0000384	ENSG00000162434	P23458	2	Completed	DB15091	JAK1
EFO_0000729	EFO_0000729	ENSG00000162434	P23458	2	Completed	DB08895	JAK1
EFO_0000729	EFO_0000729	ENSG00000162434	P23458	3	Recruiting	DB08895	JAK1
EFO_0000384	EFO_0000384	ENSG00000162434	P23458	2	Completed	DB08895	JAK1
EFO_0000384	EFO_0000384	ENSG00000162434	P23458	2	Completed	DB08895	JAK1
EFO_0005629	EFO_0005629	ENSG00000162434	P23458	2	Completed	DB14845	JAK1
EFO_0000729	EFO_0000729	ENSG00000162434	P23458	4	Active, not recruiting	DB08895	JAK1
EFO_0003767	EFO_0003767	ENSG00000163285	Q8N1C3	4	Completed	DB00683	GABRG1
EFO_0000729	EFO_0000729	ENSG00000163285	Q8N1C3	4	Withdrawn	DB00683	GABRG1
EFO_0000384	EFO_0000384	ENSG00000163285	Q8N1C3	4	Withdrawn	DB00683	GABRG1
EFO_0003767	EFO_0003767	ENSG00000163285	Q8N1C3	4	Completed	DB00818	GABRG1
EFO_0003767	EFO_0003767	ENSG00000163288	P18505	4	Completed	DB00818	GABRB1
EFO_0000729	EFO_0000729	ENSG00000163485	P30542	4	Withdrawn	DB00201	ADORA1
EFO_0000384	EFO_0000384	ENSG00000163485	P30542	4	Withdrawn	DB00201	ADORA1
EFO_0000729	EFO_0000729	ENSG00000163558	P41743	2	Completed	DB12369	PRKCI
EFO_0000729	EFO_0000729	ENSG00000163932	Q05655	2	Completed	DB12369	PRKCD
EFO_0003767	EFO_0003767	ENSG00000166206	P28472	4	Completed	DB00818	GABRB3
EFO_0000729	EFO_0000729	ENSG00000166501	P05771	2	Completed	DB12369	PRKCB
EFO_0000729	EFO_0000729	ENSG00000167986	Q16531	3	Completed	DB01041	DDB1
EFO_0000384	EFO_0000384	ENSG00000167986	Q16531	2	Completed	DB00480	DDB1
EFO_0000384	EFO_0000384	ENSG00000167986	Q16531	3	Terminated	DB01041	DDB1
EFO_0000384	EFO_0000384	ENSG00000167986	Q16531	2	Completed	DB01041	DDB1
EFO_0000384	EFO_0000384	ENSG00000167986	Q16531	3	Completed	DB01041	DDB1
EFO_0007149	EFO_0007149	ENSG00000168356	Q9UI33	4	Recruiting	DB00281	SCN11A
EFO_0007149	EFO_0007149	ENSG00000168539	P11229	4	Not yet recruiting	CHEMBL1201027	CHRM1
EFO_0007149	EFO_0007149	ENSG00000168539	P11229	4	Not yet recruiting	DB00986	CHRM1
EFO_0000729	EFO_0000729	ENSG00000169194	P35225	2	Completed	CHEMBL1742985	IL13
EFO_0000729	EFO_0000729	ENSG00000169194	P35225	2	Completed	CHEMBL1743081	IL13
EFO_0000384	EFO_0000384	ENSG00000169194	P35225	2	Completed	CHEMBL2109465	IL13
EFO_0000729	EFO_0000729	ENSG00000169245	P02778	2	Completed	CHEMBL2109664	CXCL10
EFO_0000384	EFO_0000384	ENSG00000169245	P02778	2	Completed	CHEMBL2109664	CXCL10
EFO_0000729	EFO_0000729	ENSG00000169245	P02778	2	Completed	CHEMBL2109664	CXCL10
EFO_0007149	EFO_0007149	ENSG00000169432	Q15858	4	Recruiting	DB00281	SCN9A
EFO_0000729	EFO_0000729	ENSG00000170425	P29275	4	Withdrawn	DB00201	ADORA2B
EFO_0000384	EFO_0000384	ENSG00000170425	P29275	4	Withdrawn	DB00201	ADORA2B
EFO_0000729	EFO_0000729	ENSG00000170458	P08571	2	Completed	DB15259	CD14
EFO_0000729	EFO_0000729	ENSG00000170989	P21453	3	Completed	DB12612	S1PR1
EFO_0000384	EFO_0000384	ENSG00000170989	P21453	3	Recruiting	DB12612	S1PR1
EFO_0000384	EFO_0000384	ENSG00000170989	P21453	3	Recruiting	DB12612	S1PR1
EFO_0000729	EFO_0000729	ENSG00000170989	P21453	3	Active, not recruiting	DB12612	S1PR1
EFO_0000384	EFO_0000384	ENSG00000170989	P21453	3	Recruiting	DB12612	S1PR1
EFO_0000729	EFO_0000729	ENSG00000170989	P21453	4	Not yet recruiting	DB12612	S1PR1
EFO_0000729	EFO_0000729	ENSG00000170989	P21453	2	Completed	DB12612	S1PR1
EFO_0000384	EFO_0000384	ENSG00000170989	P21453	2	Completed	CHEMBL3707374	S1PR1
EFO_0000729	EFO_0000729	ENSG00000170989	P21453	3	Active, not recruiting	DB14766	S1PR1
EFO_0000729	EFO_0000729	ENSG00000170989	P21453	3	Completed	DB14766	S1PR1
EFO_0000384	EFO_0000384	ENSG00000170989	P21453	2	Completed	CHEMBL3707374	S1PR1
EFO_0000729	EFO_0000729	ENSG00000170989	P21453	3	Completed	DB14766	S1PR1
EFO_0000384	EFO_0000384	ENSG00000170989	P21453	2	Completed	DB12612	S1PR1
EFO_0000384	EFO_0000384	ENSG00000170989	P21453	3	Recruiting	DB12612	S1PR1
EFO_0000729	EFO_0000729	ENSG00000170989	P21453	3	Recruiting	DB14766	S1PR1
EFO_0000384	EFO_0000384	ENSG00000170989	P21453	2	Completed	CHEMBL3707375	S1PR1
EFO_0000729	EFO_0000729	ENSG00000170989	P21453	2	Completed	DB14766	S1PR1
EFO_0000729	EFO_0000729	ENSG00000170989	P21453	3	Recruiting	DB12612	S1PR1
EFO_0000384	EFO_0000384	ENSG00000170989	P21453	2	Completed	CHEMBL3707375	S1PR1
EFO_0000729	EFO_0000729	ENSG00000170989	P21453	2	Completed	DB14766	S1PR1
EFO_0000729	EFO_0000729	ENSG00000170989	P21453	3	Recruiting	DB14766	S1PR1
EFO_0000729	EFO_0000729	ENSG00000171132	Q02156	2	Completed	DB12369	PRKCE
EFO_0000384	EFO_0000384	ENSG00000173585	P51686	3	Terminated	DB15250	CCR9
EFO_0000384	EFO_0000384	ENSG00000173585	P51686	2	Completed	DB15250	CCR9
EFO_0000384	EFO_0000384	ENSG00000173585	P51686	3	Terminated	DB15250	CCR9
EFO_0000384	EFO_0000384	ENSG00000173585	P51686	3	Terminated	DB15250	CCR9
EFO_0000384	EFO_0000384	ENSG00000173585	P51686	3	Completed	DB15250	CCR9
EFO_0000384	EFO_0000384	ENSG00000173585	P51686	2	Completed	DB15250	CCR9
EFO_0000384	EFO_0000384	ENSG00000180739	Q9H228	2	Completed	CHEMBL3707375	S1PR5
EFO_0000384	EFO_0000384	ENSG00000180739	Q9H228	2	Completed	CHEMBL3707374	S1PR5
EFO_0000384	EFO_0000384	ENSG00000180739	Q9H228	2	Completed	CHEMBL3707374	S1PR5
EFO_0000384	EFO_0000384	ENSG00000180739	Q9H228	2	Completed	CHEMBL3707375	S1PR5
EFO_0000384	EFO_0000384	ENSG00000182256	Q99928	4	Withdrawn	DB00683	GABRG3
EFO_0003767	EFO_0003767	ENSG00000182256	Q99928	4	Completed	DB00818	GABRG3
EFO_0000729	EFO_0000729	ENSG00000182256	Q99928	4	Withdrawn	DB00683	GABRG3
EFO_0003767	EFO_0003767	ENSG00000182256	Q99928	4	Completed	DB00683	GABRG3
EFO_0000384	EFO_0000384	ENSG00000183454	Q12879	4	Withdrawn	DB00514	GRIN2A
EFO_0000729	EFO_0000729	ENSG00000183454	Q12879	4	Withdrawn	DB00514	GRIN2A
EFO_0007149	EFO_0007149	ENSG00000183873	Q14524	4	Recruiting	DB00281	SCN5A
EFO_0000729	EFO_0000729	ENSG00000184304	Q15139	2	Completed	DB12369	PRKD1
EFO_0000729	EFO_0000729	ENSG00000184588	Q07343	3	Completed	DB05298	PDE4B
EFO_0000729	EFO_0000729	ENSG00000184588	Q07343	3	Completed	DB05298	PDE4B
EFO_0000729	EFO_0000729	ENSG00000184588	Q07343	2	Completed	DB05676	PDE4B
EFO_0000384	EFO_0000384	ENSG00000184588	Q07343	2	Completed	DB05298	PDE4B
EFO_0000729	EFO_0000729	ENSG00000184588	Q07343	3	Completed	DB05298	PDE4B
EFO_0007149	EFO_0007149	ENSG00000185313	Q9Y5Y9	4	Recruiting	DB00281	SCN10A
EFO_0003767	EFO_0003767	ENSG00000186297	P31644	4	Completed	DB00683	GABRA5
EFO_0003767	EFO_0003767	ENSG00000186297	P31644	4	Completed	DB00818	GABRA5
EFO_0000729	EFO_0000729	ENSG00000186297	P31644	4	Withdrawn	DB00683	GABRA5
EFO_0000384	EFO_0000384	ENSG00000186297	P31644	4	Withdrawn	DB00683	GABRA5
EFO_0003767	EFO_0003767	ENSG00000187730	O14764	4	Completed	DB00818	GABRD
EFO_0000384	EFO_0000384	ENSG00000188822	P34972	2	Completed	DB14998	CNR2
EFO_0000729	EFO_0000729	ENSG00000196083	Q9NPH3	2	Completed	CHEMBL4297911	IL1RAP
EFO_0000729	EFO_0000729	ENSG00000196083	Q9NPH3	2	Completed	CHEMBL4297911	IL1RAP
EFO_0000729	EFO_0000729	ENSG00000196083	Q9NPH3	2	Completed	CHEMBL4297911	IL1RAP
EFO_0000729	EFO_0000729	ENSG00000196262	P62937	4	Completed	DB00091	PPIA
EFO_0000729	EFO_0000729	ENSG00000196611	P03956	2	Completed	CHEMBL1200699	MMP1
EFO_0000729	EFO_0000729	ENSG00000196611	P03956	2	Completed	DB00254	MMP1
EFO_0000729	EFO_0000729	ENSG00000196611	P03956	4	Unknown status	DB00254	MMP1
EFO_0000729	EFO_0000729	ENSG00000196611	P03956	4	Recruiting	CHEMBL1200699	MMP1
EFO_0005622	EFO_0005622	ENSG00000196611	P03956	4	Unknown status	DB00254	MMP1
EFO_0000384	EFO_0000384	ENSG00000196611	P03956	2	Completed	CHEMBL1200699	MMP1
EFO_0000729	EFO_0000729	ENSG00000196611	P03956	4	Recruiting	DB00254	MMP1
EFO_0000729	EFO_0000729	ENSG00000196611	P03956	4	Unknown status	CHEMBL1200699	MMP1
EFO_0000384	EFO_0000384	ENSG00000196611	P03956	2	Completed	DB00254	MMP1
EFO_0005622	EFO_0005622	ENSG00000196611	P03956	4	Unknown status	CHEMBL1200699	MMP1
EFO_0000384	EFO_0000384	ENSG00000196639	P35367	2	Completed	DB01069	HRH1
EFO_0000384	EFO_0000384	ENSG00000196664	Q9NYK1	2	Completed	DB01611	TLR7
EFO_0007149	EFO_0007149	ENSG00000196876	Q9UQD0	4	Recruiting	DB00281	SCN8A
EFO_0000384	EFO_0000384	ENSG00000198223	P15509	2	Completed	CHEMBL1201670	CSF2RA
EFO_0000384	EFO_0000384	ENSG00000198223	P15509	3	Terminated	CHEMBL1201670	CSF2RA
EFO_0000384	EFO_0000384	ENSG00000198223	P15509	3	Terminated	CHEMBL1201670	CSF2RA
EFO_0000384	EFO_0000384	ENSG00000198223	P15509	3	Completed	CHEMBL1201670	CSF2RA
EFO_0000729	EFO_0000729	ENSG00000198851	P07766	3	Withdrawn	CHEMBL2108811	CD3E
EFO_0000729	EFO_0000729	ENSG00000198851	P07766	2	Completed	CHEMBL2108811	CD3E
EFO_0000384	EFO_0000384	ENSG00000198851	P07766	2	Completed	CHEMBL2108811	CD3E
EFO_0000384	EFO_0000384	ENSG00000198851	P07766	2	Completed	CHEMBL2108811	CD3E
EFO_0000384	EFO_0000384	ENSG00000213694	Q99500	2	Completed	CHEMBL3707375	S1PR3
EFO_0000384	EFO_0000384	ENSG00000213694	Q99500	2	Completed	CHEMBL3707374	S1PR3
EFO_0000384	EFO_0000384	ENSG00000213694	Q99500	2	Completed	CHEMBL3707374	S1PR3
EFO_0000384	EFO_0000384	ENSG00000213694	Q99500	2	Completed	CHEMBL3707375	S1PR3
EFO_0000384	EFO_0000384	ENSG00000228716	P00374	4	Active, not recruiting	DB00563	DHFR
EFO_0000729	EFO_0000729	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000384	EFO_0000384	ENSG00000228716	P00374	4	Active, not recruiting	DB00563	DHFR
EFO_0000384	EFO_0000384	ENSG00000228716	P00374	4	Not yet recruiting	DB00563	DHFR
EFO_0000729	EFO_0000729	ENSG00000228716	P00374	2	Completed	DB00563	DHFR
EFO_0000384	EFO_0000384	ENSG00000228716	P00374	3	Active, not recruiting	DB00563	DHFR
EFO_0000384	EFO_0000384	ENSG00000228716	P00374	4	Recruiting	DB00563	DHFR
EFO_0000384	EFO_0000384	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000384	EFO_0000384	ENSG00000228716	P00374	3	Completed	DB00563	DHFR
EFO_0000384	EFO_0000384	ENSG00000228716	P00374	4	Terminated	DB00563	DHFR
EFO_0000384	EFO_0000384	ENSG00000228716	P00374	4	Completed	DB00563	DHFR
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Completed	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Completed	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Recruiting	CHEMBL1201833	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Active, not recruiting	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Unknown status	CHEMBL1201831	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Active, not recruiting	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201831	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Recruiting	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201831	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Withdrawn	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Recruiting	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Completed	CHEMBL1201833	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4		CHEMBL1201831	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	2	Completed	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Active, not recruiting	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	2	Completed	CHEMBL1201831	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Not yet recruiting	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Completed	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Recruiting	CHEMBL1201581	TNF
EFO_0003767	EFO_0003767	ENSG00000232810	P01375	3	Withdrawn	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Unknown status	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Completed	CHEMBL1201833	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Active, not recruiting	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Not yet recruiting	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4		CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Active, not recruiting	CHEMBL1201580	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Completed	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Recruiting	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Recruiting	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Withdrawn	CHEMBL1201831	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Recruiting	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Withdrawn	CHEMBL1201831	TNF
EFO_0003872	EFO_0003872	ENSG00000232810	P01375	4	Unknown status	CHEMBL1201833	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0003767	EFO_0003767	ENSG00000232810	P01375	4	Completed	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	3	Unknown status	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Unknown status	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	2	Completed	CHEMBL1201581	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Not yet recruiting	CHEMBL1201833	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Withdrawn	CHEMBL1201831	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Completed	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	2	Completed	CHEMBL1201580	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Terminated	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	4	Recruiting	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	2	Completed	CHEMBL1201580	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Completed	CHEMBL1201581	TNF
EFO_0000384	EFO_0000384	ENSG00000232810	P01375	3	Unknown status	CHEMBL1201831	TNF
EFO_0000729	EFO_0000729	ENSG00000232810	P01375	4	Recruiting	CHEMBL1201580	TNF
